%SeriesCode,Period,Value
A033RC,1963M09,"354,824"
A033RC,1963M10,"357,041"
A033RC,1963M11,"358,136"
A033RC,1963M12,"361,146"
A033RC,1964M01,"361,556"
A033RC,1964M02,"365,998"
A033RC,1964M03,"367,970"
A033RC,1964M04,"370,421"
A033RC,1964M05,"372,767"
A033RC,1964M06,"374,679"
A033RC,1964M07,"377,377"
A033RC,1964M08,"380,358"
A033RC,1964M09,"382,299"
A033RC,1964M10,"382,317"
A033RC,1964M11,"385,874"
A033RC,1964M12,"390,089"
A033RC,1965M01,"390,688"
A033RC,1965M02,"392,955"
A033RC,1965M03,"395,148"
A033RC,1965M04,"396,852"
A033RC,1965M05,"400,548"
A033RC,1965M06,"402,376"
A033RC,1965M07,"405,470"
A033RC,1965M08,"408,269"
A033RC,1965M09,"411,280"
A033RC,1965M10,"416,847"
A033RC,1965M11,"420,418"
A033RC,1965M12,"424,125"
A033RC,1966M01,"428,998"
A033RC,1966M02,"433,325"
A033RC,1966M03,"437,003"
A033RC,1966M04,"440,860"
A033RC,1966M05,"443,961"
A033RC,1966M06,"448,414"
A033RC,1966M07,"452,642"
A033RC,1966M08,"455,897"
A033RC,1966M09,"458,468"
A033RC,1966M10,"461,727"
A033RC,1966M11,"464,016"
A033RC,1966M12,"465,668"
A033RC,1967M01,"469,175"
A033RC,1967M02,"469,392"
A033RC,1967M03,"471,453"
A033RC,1967M04,"473,522"
A033RC,1967M05,"474,747"
A033RC,1967M06,"478,677"
A033RC,1967M07,"481,917"
A033RC,1967M08,"485,803"
A033RC,1967M09,"488,094"
A033RC,1967M10,"490,649"
A033RC,1967M11,"496,695"
A033RC,1967M12,"501,362"
A033RC,1968M01,"504,941"
A033RC,1968M02,"511,901"
A033RC,1968M03,"515,775"
A033RC,1968M04,"518,971"
A033RC,1968M05,"524,323"
A033RC,1968M06,"528,681"
A033RC,1968M07,"533,469"
A033RC,1968M08,"537,572"
A033RC,1968M09,"542,421"
A033RC,1968M10,"545,901"
A033RC,1968M11,"550,772"
A033RC,1968M12,"554,278"
A033RC,1969M01,"558,506"
A033RC,1969M02,"561,866"
A033RC,1969M03,"567,928"
A033RC,1969M04,"571,793"
A033RC,1969M05,"576,627"
A033RC,1969M06,"581,736"
A033RC,1969M07,"588,494"
A033RC,1969M08,"593,783"
A033RC,1969M09,"598,030"
A033RC,1969M10,"601,361"
A033RC,1969M11,"604,918"
A033RC,1969M12,"608,471"
A033RC,1970M01,"611,368"
A033RC,1970M02,"614,642"
A033RC,1970M03,"618,848"
A033RC,1970M04,"617,387"
A033RC,1970M05,"619,906"
A033RC,1970M06,"623,407"
A033RC,1970M07,"626,953"
A033RC,1970M08,"629,041"
A033RC,1970M09,"628,588"
A033RC,1970M10,"627,058"
A033RC,1970M11,"628,712"
A033RC,1970M12,"634,250"
A033RC,1971M01,"644,474"
A033RC,1971M02,"647,799"
A033RC,1971M03,"651,429"
A033RC,1971M04,"654,988"
A033RC,1971M05,"660,792"
A033RC,1971M06,"663,601"
A033RC,1971M07,"665,675"
A033RC,1971M08,"670,342"
A033RC,1971M09,"674,308"
A033RC,1971M10,"676,551"
A033RC,1971M11,"680,122"
A033RC,1971M12,"689,853"
A033RC,1972M01,"700,770"
A033RC,1972M02,"709,517"
A033RC,1972M03,"714,773"
A033RC,1972M04,"718,390"
A033RC,1972M05,"722,139"
A033RC,1972M06,"726,888"
A033RC,1972M07,"728,877"
A033RC,1972M08,"736,013"
A033RC,1972M09,"742,339"
A033RC,1972M10,"752,572"
A033RC,1972M11,"758,389"
A033RC,1972M12,"765,335"
A033RC,1973M01,"777,848"
A033RC,1973M02,"786,386"
A033RC,1973M03,"791,997"
A033RC,1973M04,"797,813"
A033RC,1973M05,"802,865"
A033RC,1973M06,"808,964"
A033RC,1973M07,"815,479"
A033RC,1973M08,"819,266"
A033RC,1973M09,"826,476"
A033RC,1973M10,"834,162"
A033RC,1973M11,"843,006"
A033RC,1973M12,"847,924"
A033RC,1974M01,"853,277"
A033RC,1974M02,"858,581"
A033RC,1974M03,"863,144"
A033RC,1974M04,"868,554"
A033RC,1974M05,"879,324"
A033RC,1974M06,"887,589"
A033RC,1974M07,"892,659"
A033RC,1974M08,"900,017"
A033RC,1974M09,"907,913"
A033RC,1974M10,"915,574"
A033RC,1974M11,"911,810"
A033RC,1974M12,"914,130"
A033RC,1975M01,"917,491"
A033RC,1975M02,"916,726"
A033RC,1975M03,"920,923"
A033RC,1975M04,"922,638"
A033RC,1975M05,"931,675"
A033RC,1975M06,"939,211"
A033RC,1975M07,"944,623"
A033RC,1975M08,"958,369"
A033RC,1975M09,"964,980"
A033RC,1975M10,"974,802"
A033RC,1975M11,"983,815"
A033RC,1975M12,"991,520"
A033RC,1976M01,"1,007,991"
A033RC,1976M02,"1,015,436"
A033RC,1976M03,"1,020,719"
A033RC,1976M04,"1,028,573"
A033RC,1976M05,"1,037,042"
A033RC,1976M06,"1,040,897"
A033RC,1976M07,"1,049,087"
A033RC,1976M08,"1,059,523"
A033RC,1976M09,"1,066,514"
A033RC,1976M10,"1,073,235"
A033RC,1976M11,"1,085,859"
A033RC,1976M12,"1,095,288"
A033RC,1977M01,"1,100,223"
A033RC,1977M02,"1,114,047"
A033RC,1977M03,"1,125,566"
A033RC,1977M04,"1,137,148"
A033RC,1977M05,"1,151,120"
A033RC,1977M06,"1,162,605"
A033RC,1977M07,"1,172,663"
A033RC,1977M08,"1,180,082"
A033RC,1977M09,"1,193,581"
A033RC,1977M10,"1,208,726"
A033RC,1977M11,"1,218,074"
A033RC,1977M12,"1,226,065"
A033RC,1978M01,"1,236,621"
A033RC,1978M02,"1,249,153"
A033RC,1978M03,"1,266,959"
A033RC,1978M04,"1,287,571"
A033RC,1978M05,"1,296,757"
A033RC,1978M06,"1,313,052"
A033RC,1978M07,"1,325,418"
A033RC,1978M08,"1,335,857"
A033RC,1978M09,"1,349,301"
A033RC,1978M10,"1,367,155"
A033RC,1978M11,"1,379,320"
A033RC,1978M12,"1,393,998"
A033RC,1979M01,"1,407,704"
A033RC,1979M02,"1,421,394"
A033RC,1979M03,"1,438,450"
A033RC,1979M04,"1,440,453"
A033RC,1979M05,"1,453,488"
A033RC,1979M06,"1,470,307"
A033RC,1979M07,"1,484,594"
A033RC,1979M08,"1,495,642"
A033RC,1979M09,"1,509,924"
A033RC,1979M10,"1,519,941"
A033RC,1979M11,"1,534,550"
A033RC,1979M12,"1,550,325"
A033RC,1980M01,"1,558,924"
A033RC,1980M02,"1,572,936"
A033RC,1980M03,"1,588,922"
A033RC,1980M04,"1,595,017"
A033RC,1980M05,"1,596,121"
A033RC,1980M06,"1,606,372"
A033RC,1980M07,"1,610,497"
A033RC,1980M08,"1,629,883"
A033RC,1980M09,"1,645,418"
A033RC,1980M10,"1,668,353"
A033RC,1980M11,"1,689,781"
A033RC,1980M12,"1,704,748"
A033RC,1981M01,"1,728,206"
A033RC,1981M02,"1,738,169"
A033RC,1981M03,"1,752,460"
A033RC,1981M04,"1,763,720"
A033RC,1981M05,"1,773,106"
A033RC,1981M06,"1,787,424"
A033RC,1981M07,"1,800,726"
A033RC,1981M08,"1,819,138"
A033RC,1981M09,"1,825,393"
A033RC,1981M10,"1,834,784"
A033RC,1981M11,"1,843,390"
A033RC,1981M12,"1,843,782"
A033RC,1982M01,"1,856,263"
A033RC,1982M02,"1,867,506"
A033RC,1982M03,"1,870,220"
A033RC,1982M04,"1,872,607"
A033RC,1982M05,"1,887,567"
A033RC,1982M06,"1,892,915"
A033RC,1982M07,"1,900,193"
A033RC,1982M08,"1,907,610"
A033RC,1982M09,"1,906,466"
A033RC,1982M10,"1,910,673"
A033RC,1982M11,"1,915,756"
A033RC,1982M12,"1,928,011"
A033RC,1983M01,"1,944,870"
A033RC,1983M02,"1,941,743"
A033RC,1983M03,"1,955,008"
A033RC,1983M04,"1,969,537"
A033RC,1983M05,"1,987,155"
A033RC,1983M06,"2,002,193"
A033RC,1983M07,"2,020,270"
A033RC,1983M08,"2,024,612"
A033RC,1983M09,"2,044,022"
A033RC,1983M10,"2,075,590"
A033RC,1983M11,"2,084,073"
A033RC,1983M12,"2,100,780"
A033RC,1984M01,"2,129,530"
A033RC,1984M02,"2,143,587"
A033RC,1984M03,"2,158,429"
A033RC,1984M04,"2,183,849"
A033RC,1984M05,"2,190,081"
A033RC,1984M06,"2,211,548"
A033RC,1984M07,"2,228,892"
A033RC,1984M08,"2,237,739"
A033RC,1984M09,"2,258,198"
A033RC,1984M10,"2,262,965"
A033RC,1984M11,"2,282,461"
A033RC,1984M12,"2,303,180"
A033RC,1985M01,"2,307,459"
A033RC,1985M02,"2,318,920"
A033RC,1985M03,"2,344,159"
A033RC,1985M04,"2,345,456"
A033RC,1985M05,"2,361,561"
A033RC,1985M06,"2,383,913"
A033RC,1985M07,"2,388,028"
A033RC,1985M08,"2,405,714"
A033RC,1985M09,"2,425,523"
A033RC,1985M10,"2,439,914"
A033RC,1985M11,"2,449,813"
A033RC,1985M12,"2,477,434"
A033RC,1986M01,"2,477,310"
A033RC,1986M02,"2,488,494"
A033RC,1986M03,"2,507,523"
A033RC,1986M04,"2,505,553"
A033RC,1986M05,"2,516,155"
A033RC,1986M06,"2,529,852"
A033RC,1986M07,"2,540,570"
A033RC,1986M08,"2,557,158"
A033RC,1986M09,"2,567,970"
A033RC,1986M10,"2,589,932"
A033RC,1986M11,"2,607,987"
A033RC,1986M12,"2,616,251"
A033RC,1987M01,"2,627,304"
A033RC,1987M02,"2,648,586"
A033RC,1987M03,"2,667,382"
A033RC,1987M04,"2,674,823"
A033RC,1987M05,"2,695,272"
A033RC,1987M06,"2,705,975"
A033RC,1987M07,"2,717,671"
A033RC,1987M08,"2,747,948"
A033RC,1987M09,"2,755,170"
A033RC,1987M10,"2,783,933"
A033RC,1987M11,"2,802,809"
A033RC,1987M12,"2,841,984"
A033RC,1988M01,"2,837,948"
A033RC,1988M02,"2,858,650"
A033RC,1988M03,"2,876,081"
A033RC,1988M04,"2,905,624"
A033RC,1988M05,"2,920,595"
A033RC,1988M06,"2,943,156"
A033RC,1988M07,"2,965,983"
A033RC,1988M08,"2,970,262"
A033RC,1988M09,"2,991,277"
A033RC,1988M10,"3,027,856"
A033RC,1988M11,"3,029,237"
A033RC,1988M12,"3,049,160"
A033RC,1989M01,"3,070,521"
A033RC,1989M02,"3,073,275"
A033RC,1989M03,"3,093,383"
A033RC,1989M04,"3,114,187"
A033RC,1989M05,"3,106,403"
A033RC,1989M06,"3,123,065"
A033RC,1989M07,"3,149,080"
A033RC,1989M08,"3,148,845"
A033RC,1989M09,"3,167,210"
A033RC,1989M10,"3,202,702"
A033RC,1989M11,"3,205,627"
A033RC,1989M12,"3,220,917"
A033RC,1990M01,"3,244,042"
A033RC,1990M02,"3,275,751"
A033RC,1990M03,"3,298,495"
A033RC,1990M04,"3,326,026"
A033RC,1990M05,"3,328,096"
A033RC,1990M06,"3,350,012"
A033RC,1990M07,"3,370,671"
A033RC,1990M08,"3,362,710"
A033RC,1990M09,"3,384,183"
A033RC,1990M10,"3,369,637"
A033RC,1990M11,"3,375,062"
A033RC,1990M12,"3,399,789"
A033RC,1991M01,"3,384,425"
A033RC,1991M02,"3,385,233"
A033RC,1991M03,"3,392,939"
A033RC,1991M04,"3,405,213"
A033RC,1991M05,"3,420,878"
A033RC,1991M06,"3,456,748"
A033RC,1991M07,"3,449,435"
A033RC,1991M08,"3,466,700"
A033RC,1991M09,"3,493,636"
A033RC,1991M10,"3,491,698"
A033RC,1991M11,"3,511,522"
A033RC,1991M12,"3,547,745"
A033RC,1992M01,"3,562,751"
A033RC,1992M02,"3,604,863"
A033RC,1992M03,"3,619,397"
A033RC,1992M04,"3,630,807"
A033RC,1992M05,"3,654,324"
A033RC,1992M06,"3,670,570"
A033RC,1992M07,"3,677,800"
A033RC,1992M08,"3,702,063"
A033RC,1992M09,"3,685,679"
A033RC,1992M10,"3,655,022"
A033RC,1992M11,"3,679,913"
A033RC,1992M12,"3,875,781"
A033RC,1993M01,"3,728,226"
A033RC,1993M02,"3,759,799"
A033RC,1993M03,"3,748,682"
A033RC,1993M04,"3,795,940"
A033RC,1993M05,"3,808,502"
A033RC,1993M06,"3,796,219"
A033RC,1993M07,"3,822,534"
A033RC,1993M08,"3,846,174"
A033RC,1993M09,"3,833,621"
A033RC,1993M10,"3,819,399"
A033RC,1993M11,"3,827,342"
A033RC,1993M12,"4,021,032"
A033RC,1994M01,"3,900,583"
A033RC,1994M02,"3,908,202"
A033RC,1994M03,"3,931,370"
A033RC,1994M04,"3,982,058"
A033RC,1994M05,"3,996,976"
A033RC,1994M06,"3,995,563"
A033RC,1994M07,"4,019,336"
A033RC,1994M08,"4,027,382"
A033RC,1994M09,"4,048,537"
A033RC,1994M10,"4,085,882"
A033RC,1994M11,"4,081,167"
A033RC,1994M12,"4,097,243"
A033RC,1995M01,"4,120,070"
A033RC,1995M02,"4,134,550"
A033RC,1995M03,"4,148,705"
A033RC,1995M04,"4,168,397"
A033RC,1995M05,"4,164,126"
A033RC,1995M06,"4,186,066"
A033RC,1995M07,"4,206,646"
A033RC,1995M08,"4,216,864"
A033RC,1995M09,"4,235,669"
A033RC,1995M10,"4,254,412"
A033RC,1995M11,"4,266,674"
A033RC,1995M12,"4,274,859"
A033RC,1996M01,"4,277,427"
A033RC,1996M02,"4,322,545"
A033RC,1996M03,"4,343,642"
A033RC,1996M04,"4,358,346"
A033RC,1996M05,"4,382,789"
A033RC,1996M06,"4,421,371"
A033RC,1996M07,"4,423,884"
A033RC,1996M08,"4,450,396"
A033RC,1996M09,"4,479,411"
A033RC,1996M10,"4,486,553"
A033RC,1996M11,"4,513,826"
A033RC,1996M12,"4,543,119"
A033RC,1997M01,"4,559,161"
A033RC,1997M02,"4,593,999"
A033RC,1997M03,"4,624,051"
A033RC,1997M04,"4,637,715"
A033RC,1997M05,"4,659,101"
A033RC,1997M06,"4,683,113"
A033RC,1997M07,"4,704,539"
A033RC,1997M08,"4,743,931"
A033RC,1997M09,"4,768,108"
A033RC,1997M10,"4,804,543"
A033RC,1997M11,"4,852,735"
A033RC,1997M12,"4,874,832"
A033RC,1998M01,"4,911,281"
A033RC,1998M02,"4,943,871"
A033RC,1998M03,"4,970,814"
A033RC,1998M04,"4,996,539"
A033RC,1998M05,"5,033,774"
A033RC,1998M06,"5,054,628"
A033RC,1998M07,"5,079,585"
A033RC,1998M08,"5,122,812"
A033RC,1998M09,"5,142,179"
A033RC,1998M10,"5,168,377"
A033RC,1998M11,"5,204,706"
A033RC,1998M12,"5,225,099"
A033RC,1999M01,"5,261,353"
A033RC,1999M02,"5,297,051"
A033RC,1999M03,"5,305,602"
A033RC,1999M04,"5,324,614"
A033RC,1999M05,"5,348,081"
A033RC,1999M06,"5,360,125"
A033RC,1999M07,"5,392,906"
A033RC,1999M08,"5,425,268"
A033RC,1999M09,"5,451,783"
A033RC,1999M10,"5,498,691"
A033RC,1999M11,"5,547,518"
A033RC,1999M12,"5,620,155"
A033RC,2000M01,"5,716,221"
A033RC,2000M02,"5,755,206"
A033RC,2000M03,"5,778,516"
A033RC,2000M04,"5,788,470"
A033RC,2000M05,"5,773,143"
A033RC,2000M06,"5,816,403"
A033RC,2000M07,"5,886,177"
A033RC,2000M08,"5,900,125"
A033RC,2000M09,"5,928,472"
A033RC,2000M10,"5,943,054"
A033RC,2000M11,"5,944,722"
A033RC,2000M12,"5,946,260"
A033RC,2001M01,"6,023,285"
A033RC,2001M02,"6,056,078"
A033RC,2001M03,"6,073,050"
A033RC,2001M04,"6,049,639"
A033RC,2001M05,"6,038,234"
A033RC,2001M06,"6,037,286"
A033RC,2001M07,"6,029,630"
A033RC,2001M08,"6,023,771"
A033RC,2001M09,"6,022,810"
A033RC,2001M10,"6,026,983"
A033RC,2001M11,"6,039,633"
A033RC,2001M12,"6,049,232"
A033RC,2002M01,"6,049,286"
A033RC,2002M02,"6,053,904"
A033RC,2002M03,"6,079,981"
A033RC,2002M04,"6,102,931"
A033RC,2002M05,"6,125,745"
A033RC,2002M06,"6,159,184"
A033RC,2002M07,"6,140,661"
A033RC,2002M08,"6,158,997"
A033RC,2002M09,"6,173,648"
A033RC,2002M10,"6,187,007"
A033RC,2002M11,"6,195,819"
A033RC,2002M12,"6,199,661"
A033RC,2003M01,"6,193,424"
A033RC,2003M02,"6,206,964"
A033RC,2003M03,"6,240,468"
A033RC,2003M04,"6,265,117"
A033RC,2003M05,"6,315,145"
A033RC,2003M06,"6,342,902"
A033RC,2003M07,"6,361,509"
A033RC,2003M08,"6,394,608"
A033RC,2003M09,"6,426,221"
A033RC,2003M10,"6,471,778"
A033RC,2003M11,"6,516,458"
A033RC,2003M12,"6,514,046"
A033RC,2004M01,"6,527,278"
A033RC,2004M02,"6,534,265"
A033RC,2004M03,"6,564,576"
A033RC,2004M04,"6,611,069"
A033RC,2004M05,"6,684,822"
A033RC,2004M06,"6,711,429"
A033RC,2004M07,"6,770,296"
A033RC,2004M08,"6,809,887"
A033RC,2004M09,"6,832,723"
A033RC,2004M10,"6,855,759"
A033RC,2004M11,"6,855,206"
A033RC,2004M12,"6,883,390"
A033RC,2005M01,"6,909,467"
A033RC,2005M02,"6,929,719"
A033RC,2005M03,"6,941,584"
A033RC,2005M04,"6,979,588"
A033RC,2005M05,"7,002,976"
A033RC,2005M06,"7,035,464"
A033RC,2005M07,"7,096,720"
A033RC,2005M08,"7,119,058"
A033RC,2005M09,"7,153,028"
A033RC,2005M10,"7,188,293"
A033RC,2005M11,"7,209,323"
A033RC,2005M12,"7,234,048"
A033RC,2006M01,"7,334,899"
A033RC,2006M02,"7,390,682"
A033RC,2006M03,"7,415,098"
A033RC,2006M04,"7,439,952"
A033RC,2006M05,"7,411,232"
A033RC,2006M06,"7,433,222"
A033RC,2006M07,"7,463,710"
A033RC,2006M08,"7,479,538"
A033RC,2006M09,"7,518,399"
A033RC,2006M10,"7,562,418"
A033RC,2006M11,"7,614,404"
A033RC,2006M12,"7,695,183"
A033RC,2007M01,"7,760,286"
A033RC,2007M02,"7,815,016"
A033RC,2007M03,"7,845,036"
A033RC,2007M04,"7,840,850"
A033RC,2007M05,"7,837,485"
A033RC,2007M06,"7,857,782"
A033RC,2007M07,"7,872,710"
A033RC,2007M08,"7,867,957"
A033RC,2007M09,"7,914,598"
A033RC,2007M10,"7,929,025"
A033RC,2007M11,"7,979,389"
A033RC,2007M12,"8,026,214"
A033RC,2008M01,"8,030,245"
A033RC,2008M02,"8,052,474"
A033RC,2008M03,"8,083,108"
A033RC,2008M04,"8,050,649"
A033RC,2008M05,"8,054,811"
A033RC,2008M06,"8,059,009"
A033RC,2008M07,"8,057,277"
A033RC,2008M08,"8,078,050"
A033RC,2008M09,"8,086,591"
A033RC,2008M10,"8,111,075"
A033RC,2008M11,"8,066,522"
A033RC,2008M12,"7,953,926"
A033RC,2009M01,"7,796,247"
A033RC,2009M02,"7,714,404"
A033RC,2009M03,"7,678,775"
A033RC,2009M04,"7,740,288"
A033RC,2009M05,"7,771,730"
A033RC,2009M06,"7,772,065"
A033RC,2009M07,"7,745,690"
A033RC,2009M08,"7,747,148"
A033RC,2009M09,"7,745,721"
A033RC,2009M10,"7,772,469"
A033RC,2009M11,"7,807,658"
A033RC,2009M12,"7,809,919"
A033RC,2010M01,"7,778,438"
A033RC,2010M02,"7,743,730"
A033RC,2010M03,"7,779,351"
A033RC,2010M04,"7,859,677"
A033RC,2010M05,"7,935,108"
A033RC,2010M06,"7,935,595"
A033RC,2010M07,"7,966,865"
A033RC,2010M08,"7,987,651"
A033RC,2010M09,"7,990,799"
A033RC,2010M10,"8,023,141"
A033RC,2010M11,"8,027,993"
A033RC,2010M12,"8,070,883"
A033RC,2011M01,"8,142,887"
A033RC,2011M02,"8,180,090"
A033RC,2011M03,"8,187,132"
A033RC,2011M04,"8,190,812"
A033RC,2011M05,"8,196,481"
A033RC,2011M06,"8,231,116"
A033RC,2011M07,"8,302,006"
A033RC,2011M08,"8,286,300"
A033RC,2011M09,"8,273,117"
A033RC,2011M10,"8,232,088"
A033RC,2011M11,"8,205,605"
A033RC,2011M12,"8,283,543"
A033RC,2012M01,"8,396,159"
A033RC,2012M02,"8,468,939"
A033RC,2012M03,"8,502,695"
A033RC,2012M04,"8,516,844"
A033RC,2012M05,"8,487,777"
A033RC,2012M06,"8,504,504"
A033RC,2012M07,"8,495,238"
A033RC,2012M08,"8,524,204"
A033RC,2012M09,"8,616,561"
A033RC,2012M10,"8,659,152"
A033RC,2012M11,"8,760,077"
A033RC,2012M12,"8,868,548"
A033RC,2013M01,"8,729,943"
A033RC,2013M02,"8,728,616"
A033RC,2013M03,"8,736,682"
A033RC,2013M04,"8,780,135"
A033RC,2013M05,"8,824,406"
A033RC,2013M06,"8,851,541"
A033RC,2013M07,"8,820,500"
A033RC,2013M08,"8,845,578"
A033RC,2013M09,"8,868,026"
A033RC,2013M10,"8,886,571"
A033RC,2013M11,"8,945,537"
A033RC,2013M12,"8,993,133"
A033RC,2014M01,"9,061,219"
A033RC,2014M02,"9,115,380"
A033RC,2014M03,"9,162,526"
A033RC,2014M04,"9,158,697"
A033RC,2014M05,"9,165,082"
A033RC,2014M06,"9,190,019"
A033RC,2014M07,"9,227,839"
A033RC,2014M08,"9,284,534"
A033RC,2014M09,"9,326,289"
A033RC,2014M10,"9,374,248"
A033RC,2014M11,"9,438,542"
A033RC,2014M12,"9,484,788"
A033RC,2015M01,"9,529,133"
A033RC,2015M02,"9,570,758"
A033RC,2015M03,"9,591,656"
A033RC,2015M04,"9,625,516"
A033RC,2015M05,"9,677,202"
A033RC,2015M06,"9,695,751"
A033RC,2015M07,"9,729,551"
A033RC,2015M08,"9,757,635"
A033RC,2015M09,"9,767,967"
A033RC,2015M10,"9,802,454"
A033RC,2015M11,"9,811,191"
A033RC,2015M12,"9,834,213"
A033RC,2016M01,"9,848,649"
A033RC,2016M02,"9,841,393"
A033RC,2016M03,"9,861,099"
A033RC,2016M04,"9,888,310"
A033RC,2016M05,"9,893,272"
A033RC,2016M06,"9,927,823"
A033RC,2016M07,"9,975,832"
A033RC,2016M08,"9,981,016"
A033RC,2016M09,"10,030,274"
A033RC,2016M10,"10,075,013"
A033RC,2016M11,"10,100,691"
A033RC,2016M12,"10,142,911"
A033RC,2017M01,"10,192,368"
A033RC,2017M02,"10,230,841"
A033RC,2017M03,"10,246,041"
A033RC,2017M04,"10,297,932"
A033RC,2017M05,"10,328,798"
A033RC,2017M06,"10,379,253"
A033RC,2017M07,"10,429,644"
A033RC,2017M08,"10,467,551"
A033RC,2017M09,"10,533,526"
A033RC,2017M10,"10,592,374"
A033RC,2017M11,"10,663,209"
A033RC,2017M12,"10,708,988"
A033RC,2018M01,"10,754,561"
A033RC,2018M02,"10,773,145"
A033RC,2018M03,"10,800,655"
A033RC,2018M04,"10,841,862"
A033RC,2018M05,"10,875,679"
A033RC,2018M06,"10,929,318"
A033RC,2018M07,"10,991,923"
A033RC,2018M08,"11,048,283"
A033RC,2018M09,"11,062,221"
A033RC,2018M10,"11,066,014"
A033RC,2018M11,"11,091,737"
A033RC,2018M12,"11,165,796"
A033RC,2019M01,"11,270,413"
A033RC,2019M02,"11,334,239"
A033RC,2019M03,"11,401,213"
A033RC,2019M04,"11,392,402"
A033RC,2019M05,"11,380,456"
A033RC,2019M06,"11,402,102"
A033RC,2019M07,"11,402,220"
A033RC,2019M08,"11,451,235"
A033RC,2019M09,"11,460,418"
A033RC,2019M10,"11,515,685"
A033RC,2019M11,"11,575,067"
A033RC,2019M12,"11,603,762"
A033RC,2020M01,"11,714,717"
A033RC,2020M02,"11,824,557"
A033RC,2020M03,"11,483,920"
A033RC,2020M04,"10,660,515"
A033RC,2020M05,"10,962,053"
A033RC,2020M06,"11,225,836"
A033RC,2020M07,"11,354,140"
A033RC,2020M08,"11,479,543"
A033RC,2020M09,"11,564,852"
A033RC,2020M10,"11,648,292"
A033RC,2020M11,"11,706,775"
A033RC,2020M12,"11,768,334"
A033RC,2021M01,"11,854,872"
A034RC,1959M01,"252,298"
A034RC,1959M02,"253,622"
A034RC,1959M03,"256,113"
A034RC,1959M04,"258,588"
A034RC,1959M05,"260,792"
A034RC,1959M06,"262,288"
A034RC,1959M07,"262,094"
A034RC,1959M08,"260,202"
A034RC,1959M09,"260,401"
A034RC,1959M10,"261,058"
A034RC,1959M11,"263,244"
A034RC,1959M12,"267,404"
A034RC,1960M01,"270,082"
A034RC,1960M02,"270,839"
A034RC,1960M03,"271,326"
A034RC,1960M04,"272,989"
A034RC,1960M05,"273,702"
A034RC,1960M06,"273,503"
A034RC,1960M07,"274,356"
A034RC,1960M08,"273,766"
A034RC,1960M09,"273,770"
A034RC,1960M10,"274,858"
A034RC,1960M11,"273,703"
A034RC,1960M12,"271,362"
A034RC,1961M01,"273,448"
A034RC,1961M02,"273,422"
A034RC,1961M03,"274,497"
A034RC,1961M04,"275,541"
A034RC,1961M05,"277,411"
A034RC,1961M06,"279,947"
A034RC,1961M07,"281,160"
A034RC,1961M08,"282,602"
A034RC,1961M09,"282,994"
A034RC,1961M10,"285,848"
A034RC,1961M11,"288,883"
A034RC,1961M12,"290,478"
A034RC,1962M01,"290,772"
A034RC,1962M02,"293,136"
A034RC,1962M03,"295,920"
A034RC,1962M04,"298,223"
A034RC,1962M05,"298,690"
A034RC,1962M06,"299,328"
A034RC,1962M07,"300,313"
A034RC,1962M08,"300,648"
A034RC,1962M09,"302,564"
A034RC,1962M10,"302,764"
A034RC,1962M11,"304,470"
A034RC,1962M12,"305,468"
A034RC,1963M01,"306,410"
A034RC,1963M02,"307,917"
A034RC,1963M03,"309,559"
A034RC,1963M04,"310,138"
A034RC,1963M05,"312,161"
A034RC,1963M06,"314,770"
A034RC,1963M07,"315,073"
A034RC,1963M08,"316,676"
A034RC,1963M09,"318,787"
A034RC,1963M10,"320,770"
A034RC,1963M11,"321,640"
A034RC,1963M12,"324,310"
A034RC,1964M01,"324,938"
A034RC,1964M02,"328,983"
A034RC,1964M03,"330,744"
A034RC,1964M04,"332,898"
A034RC,1964M05,"334,938"
A034RC,1964M06,"336,662"
A034RC,1964M07,"339,093"
A034RC,1964M08,"341,729"
A034RC,1964M09,"343,405"
A034RC,1964M10,"343,280"
A034RC,1964M11,"346,469"
A034RC,1964M12,"350,312"
A034RC,1965M01,"350,898"
A034RC,1965M02,"352,833"
A034RC,1965M03,"354,711"
A034RC,1965M04,"356,156"
A034RC,1965M05,"359,470"
A034RC,1965M06,"361,005"
A034RC,1965M07,"363,742"
A034RC,1965M08,"366,148"
A034RC,1965M09,"368,755"
A034RC,1965M10,"373,912"
A034RC,1965M11,"377,109"
A034RC,1965M12,"380,342"
A034RC,1966M01,"382,081"
A034RC,1966M02,"385,973"
A034RC,1966M03,"389,234"
A034RC,1966M04,"392,715"
A034RC,1966M05,"395,489"
A034RC,1966M06,"399,505"
A034RC,1966M07,"403,385"
A034RC,1966M08,"406,360"
A034RC,1966M09,"408,652"
A034RC,1966M10,"411,663"
A034RC,1966M11,"413,661"
A034RC,1966M12,"415,132"
A034RC,1967M01,"418,208"
A034RC,1967M02,"418,262"
A034RC,1967M03,"420,053"
A034RC,1967M04,"421,829"
A034RC,1967M05,"422,718"
A034RC,1967M06,"426,265"
A034RC,1967M07,"429,095"
A034RC,1967M08,"432,528"
A034RC,1967M09,"434,404"
A034RC,1967M10,"436,607"
A034RC,1967M11,"442,028"
A034RC,1967M12,"446,114"
A034RC,1968M01,"448,891"
A034RC,1968M02,"455,183"
A034RC,1968M03,"458,556"
A034RC,1968M04,"461,441"
A034RC,1968M05,"466,216"
A034RC,1968M06,"470,111"
A034RC,1968M07,"474,472"
A034RC,1968M08,"478,085"
A034RC,1968M09,"482,433"
